sys/netinet/igmp_var.h	ff89327420f4c7f3b41c13c2c9665d445a78d7dbdc2dbc4c960eaad227f9649f	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/igmp_var.h
sys/netinet/in4_cksum.c	fbb2682064b884740a04468b87b7fdd9510087dbbd62429744d238358db8afe0	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in4_cksum.c
sys/netinet/in.c	2eb77c590843c19cc5fb11a47156ea22cf157641e2155282af5ee1f6c1c784d8	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in.c
sys/netinet/in_cksum.c	a4adac9955ceff2418632d7ec864013f136fbb6aeea286d5b682b7acf01d9a05	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_cksum.c
sys/netinet/in_gif.h	804494e38a3a0c1a84d8eb393c64ea4a8ede5db5ba8a56ee537eece2ddcb4bb4	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_gif.h
sys/netinet/in.h	08c04c159c5c61a56a061c80fe43108419570b62a80e1a7f43cb354b005ba128	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in.h
sys/netinet/in_ifattach.h	16504ef5e97a4e43a9d726aee4712d716a7c70f9e9b19f6fc362a3b23df5de4a	UNKNOWN	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_ifattach.h
sys/netinet/in_offload.c	87cd0c3508f1302645981eccd42b6664081a2bef6c482979cf25ee7e697417eb	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_offload.c
sys/netinet/in_offload.h	65ad9eaa486268482c48ea7ddca071aca1cc2b3febcb44f706a7eaa6e2db12c1	BSD-2-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_offload.h
sys/netinet/in_pcb.c	bbda6db12006feaccf38e8a450ac214c8c277d9688740175806e277b87a2a903	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_pcb.c
sys/netinet/in_pcb.h	0135f9e5933755864cae1c8421d5e7ee3fd4d7fc6e32f68bb5a250e8dec2f463	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_pcb.h
sys/netinet/in_proto.c	e9cdb21b98c17c03fda06c2c25ab5c0a89ad6e7dd51b221d590da231295a6002	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_proto.c
sys/netinet/in_proto.h	6ade0cb7e1d673845b2ae10c49aba498af29ee62e53aa4c3a995a87dc14116bf	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_proto.h
sys/netinet/in_selsrc.h	e3db8d06ac66806d55254ed02363b760f58ae8227f23b14e1b9c6a17be94b012	UNKNOWN	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_selsrc.h
sys/netinet/in_systm.h	e84ca5411b3b96fc4f6b3b4f7e30612485be942a035df5c2c8c56e9918018e30	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_systm.h
sys/netinet/in_var.h	0428badc3d67a963d2623276cacd745443f41e4a27aea24823f2929824bb35df	BSD-3-Clause	https://raw.githubusercontent.com/NetBSD/src/e145e524ee8362fa7d14824b2921b0ba1b694bfe/sys/netinet/in_var.h
